,image_id,desc
14313,2755952680_68a0a1fa42,startseq someone on bike is performing an aerial trick while other bikers watch endseq
14314,2755952680_68a0a1fa42,startseq the trick bicyclist gets airborne off the ramp endseq
14315,2756591658_3ca6db1595,startseq woman in swimsuit is standing on top of the cliff taking photograph of the man carrying the backpack endseq
14316,2756591658_3ca6db1595,startseq woman takes picture of man on the edge of cliff endseq
14317,2756591658_3ca6db1595,startseq the couple takes hike along the bluff endseq
14318,2756591658_3ca6db1595,startseq two people are standing on cliff in the summer endseq
14319,2756591658_3ca6db1595,startseq two people on the top of cliff endseq
14320,2756636539_cc1eacbf4a,startseq big black dog with fluffy fur runs in the surf of rocky shore endseq
14321,2756636539_cc1eacbf4a,startseq black dog jumps through the water endseq
14322,2756636539_cc1eacbf4a,startseq black dog splashes in the water endseq
14323,2756636539_cc1eacbf4a,startseq the black dog is in the water on the shore endseq
14324,2756636539_cc1eacbf4a,startseq the black dog is running through the water endseq
14325,2756765580_9e57e10f0d,startseq boy does gymnastic trick under tree endseq
14326,2756765580_9e57e10f0d,startseq boy does toe touch in front of tree endseq
14327,2756765580_9e57e10f0d,startseq boy in brown nearly touches his feet with his hands in the air endseq
14328,2756765580_9e57e10f0d,startseq boy leaping to perform toetouch in front of tree endseq
14329,2756765580_9e57e10f0d,startseq young man is jumping up into the air and touching his toes endseq
14330,2757779501_c41c86a595,startseq climber on some rocks endseq
14331,2757779501_c41c86a595,startseq man climbing the rocky face of mountain endseq
14332,2757779501_c41c86a595,startseq man rock climbing endseq
14333,2757779501_c41c86a595,startseq shirtless person with jeans is climbing rocky mountainside endseq
14334,2757779501_c41c86a595,startseq extreme rock wall climbing endseq
14335,2757803246_8aa3499d26,startseq child plays outdoors near group of people who are mostly seated endseq
14336,2757803246_8aa3499d26,startseq little blond boy is running around in the grass behind row of benches endseq
14337,2757803246_8aa3499d26,startseq little boy is running towards group of people endseq
14338,2757803246_8aa3499d26,startseq little boy runs around while others look at stage endseq
14339,2757803246_8aa3499d26,startseq small child wearing blue smiles as he stands behind group of people endseq
14340,2759089516_cbb993cb92,startseq child attempts to enter house through the doggy door endseq
14341,2759089516_cbb993cb92,startseq child legs while squeezing through dog door endseq
14342,2759089516_cbb993cb92,startseq child wearing gray shorts and pinkbottomed sneakers crawls through window endseq
14343,2759089516_cbb993cb92,startseq child wearing pink soled sneakers is climbing headfirst through window endseq
14344,2759089516_cbb993cb92,startseq kid climbs through small door endseq
14345,2759211664_d21393b668,startseq boy in red shirt and white shorts is standing in the sand endseq
14346,2759211664_d21393b668,startseq boy runs along beach while group of young girls watch endseq
14347,2759211664_d21393b668,startseq boy sprints across the sand endseq
14348,2759211664_d21393b668,startseq boy wearing red shirt is running through the sand endseq
14349,2759211664_d21393b668,startseq the blonde girl is watching the boy run barefoot on the ground endseq
14350,2759596272_e0ce0a965a,startseq girl wearing pink shoes jumps off swing in park endseq
14351,2759596272_e0ce0a965a,startseq girl with blonde hair is jumping off tire swing endseq
14352,2759596272_e0ce0a965a,startseq young girl jumps off her swing in front of building endseq
14353,2759596272_e0ce0a965a,startseq the little girl striped shirt jumped out of swing endseq
14354,2759596272_e0ce0a965a,startseq young girl jumping off swing endseq
14355,2759813381_73303113d9,startseq dog is on leash by tree endseq
14356,2759813381_73303113d9,startseq dog on leash defecating on grass endseq
14357,2759813381_73303113d9,startseq dog on leash near tree endseq
14358,2759813381_73303113d9,startseq white and brown dog is pooping whist attached to leash by tree endseq
14359,2759813381_73303113d9,startseq yellow and brown dog is going to the bathroom outside endseq
14360,2759860913_f75b39d783,startseq man in yellow jacket standing on rock in front of mountains endseq
14361,2759860913_f75b39d783,startseq man is standing on rock in front of mountainous area endseq
14362,2759860913_f75b39d783,startseq man on top of high mountain endseq
14363,2759860913_f75b39d783,startseq man standing on the ledge of mountain with mountains blue skies in the background endseq
14364,2759860913_f75b39d783,startseq man wearing yellow coat stands at the peak of mountain endseq
14365,2760371526_63f3d01760,startseq boy in goggles plays in pool endseq
14366,2760371526_63f3d01760,startseq boy jumps into pool endseq
14367,2760371526_63f3d01760,startseq boy makes splash as he leaps into the swimming pool endseq
14368,2760371526_63f3d01760,startseq boy wearing goggles jumps into blue swimming pool endseq
14369,2760371526_63f3d01760,startseq boy swimming in blue pool endseq
14370,2760715910_87c7bdeb87,startseq man walking while holding hat on stick endseq
14371,2760715910_87c7bdeb87,startseq an asian man balancing hat on stick endseq
14372,2760715910_87c7bdeb87,startseq person holds very small umbrella endseq
14373,2760715910_87c7bdeb87,startseq older man holds baseball hat above his head with pole endseq
14374,2760715910_87c7bdeb87,startseq the man in the glasses holds something on stick endseq
14375,2760716468_b541e9fd0f,startseq man sits on step with two duffel bags and plastic bag by his sides endseq
14376,2760716468_b541e9fd0f,startseq man wearing sandals sits on the sidewalk near some bags endseq
14377,2760716468_b541e9fd0f,startseq bald older man sits in gray stone area with bags clapping hands endseq
14378,2760716468_b541e9fd0f,startseq man with duffel bag sitting on concrete curb endseq
14379,2760716468_b541e9fd0f,startseq man with grey beard sitting on the sidewalk with bags on either side of him endseq
14380,2761599088_8b39cc5f41,startseq dog plays with his toy endseq
14381,2761599088_8b39cc5f41,startseq dog runs in the grss with green toy in its mouth endseq
14382,2761599088_8b39cc5f41,startseq large tan dog is running with green item in its mouth endseq
14383,2761599088_8b39cc5f41,startseq the big dog has green toy in its mouth endseq
14384,2761599088_8b39cc5f41,startseq the tan dog is carrying green squeak toy in its mouth endseq
14385,2762301555_48a0d0aa24,startseq girl is cold after coming out of the pool and is covered by towel endseq
14386,2762301555_48a0d0aa24,startseq little girl is covered in towel at swimming pool endseq
14387,2762301555_48a0d0aa24,startseq toddler is with wet hair stands by swimming pool wrapped in towel endseq
14388,2762301555_48a0d0aa24,startseq wet child is shivering in towel in front of pool endseq
14389,2762301555_48a0d0aa24,startseq wet child shivers under towel at pool endseq
14390,2762702644_2aa3bf9680,startseq woman wearing red and black outfit standing in front of building playing violin endseq
14391,2762702644_2aa3bf9680,startseq woman wearing black and red is playing violin in front of brick building endseq
14392,2762702644_2aa3bf9680,startseq woman wearing red playing violin on sidewalk endseq
14393,2762702644_2aa3bf9680,startseq girl in red with striped tights playing violin outside of building endseq
14394,2762702644_2aa3bf9680,startseq the girl in red and black is holding violin and bow endseq
14395,2763044275_aa498eb88b,startseq pack of black dogs running in grass endseq
14396,2763044275_aa498eb88b,startseq five black dogs run in field endseq
14397,2763044275_aa498eb88b,startseq five black dogs running across the grass endseq
14398,2763044275_aa498eb88b,startseq many black dogs run in grassy area endseq
14399,2763044275_aa498eb88b,startseq the black dogs are running in grassy field endseq
14400,276356412_dfa01c3c9e,startseq dog goes headfirst into the long grass from the sand endseq
14401,276356412_dfa01c3c9e,startseq dog is digging in the sand beneath some grass endseq
14402,276356412_dfa01c3c9e,startseq light brown dog is poking his head into brush endseq
14403,276356412_dfa01c3c9e,startseq tan dog digging hole at the edge of the sand endseq
14404,276356412_dfa01c3c9e,startseq yellow dog digs in the sand near grass endseq
14405,2763601657_09a52a063f,startseq couple strolls down path near benches and water endseq
14406,2763601657_09a52a063f,startseq man and woman are walking past benches that overlook the water endseq
14407,2763601657_09a52a063f,startseq man and woman walk up sidewalk away from the water endseq
14408,2763601657_09a52a063f,startseq young couple walking on the sidewalk away from the beach endseq
14409,2763601657_09a52a063f,startseq the man with no shirt and flip flops looks at the women in white shorts endseq
14410,2764178773_d63b502812,startseq bike rider is doing stunt on bicycle over forest endseq
14411,2764178773_d63b502812,startseq man doing bicycle trick endseq
14412,2764178773_d63b502812,startseq man is attempting stunt with bicycle endseq
14413,2764178773_d63b502812,startseq man is performing an aerial jump on bicycle in front of mountain covered with pine trees endseq
14414,2764178773_d63b502812,startseq person is holding onto bicycle in the air with his body in flight position endseq
14415,2764732789_1392e962d0,startseq brown and white dog wearing red harness is running through dry field ears flapping endseq
14416,2764732789_1392e962d0,startseq dog bounds across the brown grass endseq
14417,2764732789_1392e962d0,startseq dog runs in field of brown grass endseq
14418,2764732789_1392e962d0,startseq dog with floppy ears runs in dry field endseq
14419,2764732789_1392e962d0,startseq longeared dog running in the grass endseq
14420,2765029348_667111fc30,startseq bikers flips upside down endseq
14421,2765029348_667111fc30,startseq man does flip trick on his bicycle endseq
14422,2765029348_667111fc30,startseq man is doing back flip off ramp on mountain bike in the wild endseq
14423,2765029348_667111fc30,startseq man is doing back flip whilst attempting jump on bicycle endseq
14424,2765029348_667111fc30,startseq man performs back flip on his bmx bicycle endseq
14425,2765747519_2b851e01d6,startseq baby in green bag peeks out endseq
